Collection Name,Title#1,Creator#1,CreatorLink#1,Creator#2,CreatorLink#2,Publisher#1,PublisherLink#1,Contributor#1,Contributor#2,Scientific Name#1,Higher Classification#1,Higher Classification Source#1,Scientific Name#2,Higher Classification#2,Higher Classification Source#2,Scientific Name#3,Higher Classification#3,Higher Classification Source#3,Scientific Name#4,Higher Classification#4,Higher Classification Source#4,Scientific Name#5,Higher Classification#5,Higher Classification Source#5,Description#1,Description#2,Description#3,Description#4,Description#5,Date#1,Type#1,TypeLink#1,Format#1,FormatLink#1,Format#2,FormatLink#2,Format#3,FormatLink#3,Coverage#1,CoverageLink#1,Coverage#2,CoverageLink#2,Coverage#3,CoverageLink#3,Subject#1,SubjectLink#1,Subject#2,SubjectLink#2,Subject#3,SubjectLink#3,Subject#4,SubjectLink#4,Subject#5,SubjectLink#5,Subject#6,SubjectLink#6,Subject#7,SubjectLink#7,Subject#8,SubjectLink#8,Subject#9,SubjectLink#9,Subject#10,SubjectLink#10,Subject#11,SubjectLink#11,Subject#12,SubjectLink#12,Subject#13,SubjectLink#13,Identifier ARK#1,Identifier#1,Language#1,LanguageLink#1,Relation#1,RelationLink#1,Relation#2,Relation#3,Rights#1,RightsLink#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Theodore Dru Alison Cockerell Papers,Letter from F. A. Bather to Theodore Cockerell,"Bather, Francis Arthur, 1863-1934, author",http://id.loc.gov/authorities/names/n2006050141,,,,,,,,,,,,,,,,,,,,,,"Box 2, Folder 29.",,,,,1909-12-30,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/fw8m0f30b5ng,narv_cockerellFlorissant_002_029_003.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,11,4847,narv_cockerellFlorissant_002_029_003.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~11~147599
Theodore Dru Alison Cockerell Papers,Letter from F. A. Bather to Theodore Cockerell,"Bather, Francis Arthur, 1863-1934, author",http://id.loc.gov/authorities/names/n2006050141,,,,,,,,,,,,,,,,,,,,,,"Box 2, Folder 29.",,,,,1910-02-23,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/5s7t1t98g684,narv_cockerellFlorissant_002_029_004.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,12,4847,narv_cockerellFlorissant_002_029_004.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~12~147597
Theodore Dru Alison Cockerell Papers,Letter from C. T. Brues to Theodore Cockerell,"Brues, Charles T. (Charles Thomas), 1879-1955, author",http://id.loc.gov/authorities/names/n83825972,,,,,,,,,,,,,,,,,,,,,,"Box 3, Folder 58.",,,,,1907-03-05,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/xp3j8853779z,narv_cockerellFlorissant_003_058_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,13,4847,narv_cockerellFlorissant_003_058_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~13~147595
Theodore Dru Alison Cockerell Papers,List of genera of parasitic Hymenoptera from the Florissant shales,"Brues, Charles T. (Charles Thomas), 1879-1955, author",http://id.loc.gov/authorities/names/n83825972,,,,,,,,,,,,,,,,,,,,,,"Box 3, Folder 58.",,,,,Undated,Text,http://purl.org/dc/dcmitype/Text,lists (document genres),http://vocab.getty.edu/aat/300027119,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/1q6x5323f26q,narv_cockerellFlorissant_003_058_003.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,14,4847,narv_cockerellFlorissant_003_058_003.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~14~147593
Theodore Dru Alison Cockerell Papers,Letter from C. T. Brues to Theodore Cockerell,"Brues, Charles T. (Charles Thomas), 1879-1955, author",http://id.loc.gov/authorities/names/n83825972,,,,,,,,,,,,,,,,,,,,,,"Box 3, Folder 58.",,,,,1910-02-06,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/n9810327v4h1,narv_cockerellFlorissant_003_058_004.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,15,4847,narv_cockerellFlorissant_003_058_004.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~15~147591
Theodore Dru Alison Cockerell Papers,Letter from A. N. Caudell to Theodore Cockerell,"Caudell, Andrew Nelson, 1872-1936, author",http://id.loc.gov/authorities/names/no2012020403,,,,,,,,,,,,,,,,,,,,,,"Box 4, Folder 6.",,,,,1908-03-30,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/bz8j0v9359d7,narv_cockerellFlorissant_004_006_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,16,4847,narv_cockerellFlorissant_004_006_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~16~147589
Theodore Dru Alison Cockerell Papers,Letter from A. N. Caudell to Theodore Cockerell,"Caudell, Andrew Nelson, 1872-1936, author",http://id.loc.gov/authorities/names/no2012020403,,,,,,,,,,,,,,,,,,,,,,"Box 4, Folder 6.",,,,,1908-07-27,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/gh2t1q74j7b7,narv_cockerellFlorissant_004_006_002.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,17,4847,narv_cockerellFlorissant_004_006_002.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~17~147587
Theodore Dru Alison Cockerell Papers,Letter from R. F. Scharff to Theodore Cockerell,"Scharff, R. F. (Robert Francis), 1858-1934, author",http://id.loc.gov/authorities/names/n87134759,,,,,,,,,,,,,,,,,,,,,,"Box 4, Folder 16.",,,,,1908-03-26,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/33478z48g6ts,narv_cockerellFlorissant_004_016_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,18,4847,narv_cockerellFlorissant_004_016_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~18~147585
Theodore Dru Alison Cockerell Papers,Letter from H. C. Fall to Theodore Cockerell,"Fall, H. C. (Henry Clinton), 1863-1939, author",http://id.loc.gov/authorities/names/no2001069997,,,,,,,,,,,,,,,,,,,,,,"Box 6, Folder 25.",,,,,1907-07-08,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/b59x8b55p9wz,narv_cockerellFlorissant_006_025_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,19,4847,narv_cockerellFlorissant_006_025_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~19~147583
Theodore Dru Alison Cockerell Papers,Letter from J. D. Figgins to Theodore Cockerell,"Figgins, J. D. (Jesse Dade), 1867-1944, author",http://id.loc.gov/authorities/names/no2006040785,,,,,,,,,,,,,,,,,,,,,,"Box 6, Folder 43.",,,,,1915-05-09,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/tx4h4562f908,narv_cockerellFlorissant_006_043_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,20,4847,narv_cockerellFlorissant_006_043_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~20~147581
Theodore Dru Alison Cockerell Papers,Letter from J. D. Figgins to Theodore Cockerell,"Figgins, J. D. (Jesse Dade), 1867-1944, author",http://id.loc.gov/authorities/names/no2006040785,,,,,,,,,,,,,,,,,,,,,,"Box 6, Folder 43.",,,,,1915-06-18,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/0k650556z00n,narv_cockerellFlorissant_006_043_002.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,21,4847,narv_cockerellFlorissant_006_043_002.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~21~147579
Theodore Dru Alison Cockerell Papers,Letter from G. K. Greene to Theodore Cockerell,"Greene, George K., author",http://id.loc.gov/authorities/names/n90653221,,,,,,,,,,,,,,,,,,,,,,"Box 7, Folder 41.",,,,,1908-07-08,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/wk8s1b913827,narv_cockerellFlorissant_007_041_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,22,4847,narv_cockerellFlorissant_007_041_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~22~147577
Theodore Dru Alison Cockerell Papers,Letter from Arthur Hollick to Theodore Cockerell,"Hollick, Charles Arthur, 1857-1933, author",http://id.loc.gov/authorities/names/n87130000,,,,,,,,,,,,,,,,,,,,,,"Box 8, Folder 45.",,,,,1907-01-02,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/9z2s118634sn,narv_cockerellFlorissant_008_045_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,23,4847,narv_cockerellFlorissant_008_045_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~23~147575
Theodore Dru Alison Cockerell Papers,Letter from Arthur Hollick to Theodore Cockerell,"Hollick, Charles Arthur, 1857-1933, author",http://id.loc.gov/authorities/names/n87130000,,,,,,,,,,,,,,,,,,,,,,"Box 8, Folder 45.",,,,,1909-05-30,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/fg164s54x6v6,narv_cockerellFlorissant_008_045_003.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,24,4847,narv_cockerellFlorissant_008_045_003.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~24~147573
Theodore Dru Alison Cockerell Papers,Note from Arthur Hollick to unidentified recipient,"Hollick, Charles Arthur, 1857-1933, author",http://id.loc.gov/authorities/names/n87130000,,,,,,,,,,,,,,,,,,,,,,"Box 8, Folder 45.",,,,,[Circa 1907/1909],Text,http://purl.org/dc/dcmitype/Text,notes,http://vocab.getty.edu/aat/300027200,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/h3297s28686t,narv_cockerellFlorissant_008_045_004.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/,25,4847,narv_cockerellFlorissant_008_045_004.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~25~147571
Theodore Dru Alison Cockerell Papers,Letter from E. O. Hovey to Theodore Cockerell,"Hovey, Edmund Otis, 1862-1924, author",http://id.loc.gov/authorities/names/nr2005008948,,,,,,,,,,,,,,,,,,,,,,"Box 8, Folder 58.",,,,,1911-04-01,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/1c0c0153k0ns,narv_cockerellFlorissant_008_058_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,26,4847,narv_cockerellFlorissant_008_058_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~26~147569
Theodore Dru Alison Cockerell Papers,Letter from E. O. Hovey to Theodore Cockerell,"Hovey, Edmund Otis, 1862-1924, author",http://id.loc.gov/authorities/names/nr2005008948,,,,,,,,,,,,,,,,,,,,,,"Box 8, Folder 58.",,,,,1911-07-25,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/ww281h44w69v,narv_cockerellFlorissant_008_058_002.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,27,4847,narv_cockerellFlorissant_008_058_002.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~27~147567
Theodore Dru Alison Cockerell Papers,Letter from G. W. Kirkaldy to Theodore Cockerell,"Kirkaldy, G. W., author",,,,,,,,,,,,,,,,,,,,,,,"Box 10, Folder 6.",,,,,1909-11-14,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/8c690494h9xs,narv_cockerellFlorissant_010_006_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,28,4847,narv_cockerellFlorissant_010_006_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~28~147565
Theodore Dru Alison Cockerell Papers,Letter from H. D. MacGinitie to Theodore Cockerell,"MacGinitie, H. D. (Harry Dunlap), 1896- , author",http://id.loc.gov/authorities/names/n88603211,,,,,,,,,,,,,,,,,,,,,,"Box 11, Folder 11.",,,,,Undated,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/fc1z3k4582zv,narv_cockerellFlorissant_011_011_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,29,4847,narv_cockerellFlorissant_011_011_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~29~147563
Theodore Dru Alison Cockerell Papers,Letter from James G. Needham to Theodore Cockerell,"Needham, James G. (James George), 1868-1957, author",http://id.loc.gov/authorities/names/n87816931,,,,,,,,,,,,,,,,,,,,,,"Box 13, Folder 5.",,,,,1906-07-31,Text,http://purl.org/dc/dcmitype/Text,letters (correspondence),http://vocab.getty.edu/aat/300026879,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/g50q3r9865bj,narv_cockerellFlorissant_013_005_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,30,4847,narv_cockerellFlorissant_013_005_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~30~147561
