"Collection Name","Title#1","Creator#1","CreatorLink#1","Creator#2","CreatorLink#2","Publisher#1","PublisherLink#1","Contributor#1","Contributor#2","Scientific Name#1","Higher Classification#1","Higher Classification Source#1","Scientific Name#2","Higher Classification#2","Higher Classification Source#2","Scientific Name#3","Higher Classification#3","Higher Classification Source#3","Scientific Name#4","Higher Classification#4","Higher Classification Source#4","Scientific Name#5","Higher Classification#5","Higher Classification Source#5","Description#1","Description#2","Description#3","Description#4","Description#5","Date#1","Date#2","Type#1","TypeLink#1","Format#1","FormatLink#1","Format#2","FormatLink#2","Format#3","FormatLink#3","Coverage#1","CoverageLink#1","Coverage#2","CoverageLink#2","Coverage#3","CoverageLink#3","Subject#1","SubjectLink#1","Subject#10","SubjectLink#10","Subject#11","SubjectLink#11","Subject#12","SubjectLink#12","Subject#13","SubjectLink#13","Subject#2","SubjectLink#2","Subject#3","SubjectLink#3","Subject#4","SubjectLink#4","Subject#5","SubjectLink#5","Subject#6","SubjectLink#6","Subject#7","SubjectLink#7","Subject#8","SubjectLink#8","Subject#9","SubjectLink#9","Identifier ARK#1","Identifier#2","Language#1","LanguageLink#1","Relation#1","RelationLink#1","Relation#2","Relation#3","Rights#1","RightsLink#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL","lnexp_IMAGEURL:4"
"Theodore Dru Alison Cockerell Papers","Letter from F. A. Bather to Theodore Cockerell","Bather, Francis Arthur, 1863-1934, author","http://id.loc.gov/authorities/names/n2006050141","","","","","","","","","","","","","","","","","","","","","","Box 2, Folder 29.","","","","","1909 December 30","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/fw8m0f30b5ng","narv_cockerellFlorissant_002_029_003.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","11","4847","narv_cockerellFlorissant_002_029_003.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~11~147599","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_002_029_003.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from F. A. Bather to Theodore Cockerell","Bather, Francis Arthur, 1863-1934, author","http://id.loc.gov/authorities/names/n2006050141","","","","","","","","","","","","","","","","","","","","","","Box 2, Folder 29.","","","","","1910 February 23","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/5s7t1t98g684","narv_cockerellFlorissant_002_029_004.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","12","4847","narv_cockerellFlorissant_002_029_004.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~12~147597","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_002_029_004.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from C. T. Brues to Theodore Cockerell","Brues, Charles T. (Charles Thomas), 1879-1955, author","http://id.loc.gov/authorities/names/n83825972","","","","","","","","","","","","","","","","","","","","","","Box 3, Folder 58.","","","","","1907 March 5","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/xp3j8853779z","narv_cockerellFlorissant_003_058_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","13","4847","narv_cockerellFlorissant_003_058_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~13~147595","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_003_058_001.pdf"
"Theodore Dru Alison Cockerell Papers","List of genera of parasitic Hymenoptera from the Florissant shales","Brues, Charles T. (Charles Thomas), 1879-1955, author","http://id.loc.gov/authorities/names/n83825972","","","","","","","","","","","","","","","","","","","","","","Box 3, Folder 58.","","","","","Undated","","Text","http://purl.org/dc/dcmitype/Text","lists (document genres)","http://vocab.getty.edu/aat/300027119","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/1q6x5323f26q","narv_cockerellFlorissant_003_058_003.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","14","4847","narv_cockerellFlorissant_003_058_003.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~14~147593","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_003_058_003.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from C. T. Brues to Theodore Cockerell","Brues, Charles T. (Charles Thomas), 1879-1955, author","http://id.loc.gov/authorities/names/n83825972","","","","","","","","","","","","","","","","","","","","","","Box 3, Folder 58.","","","","","1910 February 6","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/n9810327v4h1","narv_cockerellFlorissant_003_058_004.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","15","4847","narv_cockerellFlorissant_003_058_004.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~15~147591","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_003_058_004.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from A. N. Caudell to Theodore Cockerell","Caudell, Andrew Nelson, 1872-1936, author","http://id.loc.gov/authorities/names/no2012020403","","","","","","","","","","","","","","","","","","","","","","Box 4, Folder 6.","","","","","1908 March 30","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/bz8j0v9359d7","narv_cockerellFlorissant_004_006_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","16","4847","narv_cockerellFlorissant_004_006_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~16~147589","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_004_006_001.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from A. N. Caudell to Theodore Cockerell","Caudell, Andrew Nelson, 1872-1936, author","http://id.loc.gov/authorities/names/no2012020403","","","","","","","","","","","","","","","","","","","","","","Box 4, Folder 6.","","","","","1908 July 27","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/gh2t1q74j7b7","narv_cockerellFlorissant_004_006_002.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","17","4847","narv_cockerellFlorissant_004_006_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~17~147587","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_004_006_002.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from R. F. Scharff to Theodore Cockerell","Scharff, R. F. (Robert Francis), 1858-1934, author","http://id.loc.gov/authorities/names/n87134759","","","","","","","","","","","","","","","","","","","","","","Box 4, Folder 16.","","","","","1908 March 26","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/33478z48g6ts","narv_cockerellFlorissant_004_016_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","18","4847","narv_cockerellFlorissant_004_016_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~18~147585","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_004_016_001.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from H. C. Fall to Theodore Cockerell","Fall, H. C. (Henry Clinton), 1863-1939, author","http://id.loc.gov/authorities/names/no2001069997","","","","","","","","","","","","","","","","","","","","","","Box 6, Folder 25.","","","","","1907 July 8","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/b59x8b55p9wz","narv_cockerellFlorissant_006_025_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","19","4847","narv_cockerellFlorissant_006_025_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~19~147583","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_006_025_001.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from J. D. Figgins to Theodore Cockerell","Figgins, J. D. (Jesse Dade), 1867-1944, author","http://id.loc.gov/authorities/names/no2006040785","","","","","","","","","","","","","","","","","","","","","","Box 6, Folder 43.","","","","","1915 May 9","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/tx4h4562f908","narv_cockerellFlorissant_006_043_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","20","4847","narv_cockerellFlorissant_006_043_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~20~147581","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_006_043_001.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from J. D. Figgins to Theodore Cockerell","Figgins, J. D. (Jesse Dade), 1867-1944, author","http://id.loc.gov/authorities/names/no2006040785","","","","","","","","","","","","","","","","","","","","","","Box 6, Folder 43.","","","","","1915 June 18","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/0k650556z00n","narv_cockerellFlorissant_006_043_002.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","21","4847","narv_cockerellFlorissant_006_043_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~21~147579","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_006_043_002.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from G. K. Greene to Theodore Cockerell","Greene, George K., author","http://id.loc.gov/authorities/names/n90653221","","","","","","","","","","","","","","","","","","","","","","Box 7, Folder 41.","","","","","1908 July 8","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/wk8s1b913827","narv_cockerellFlorissant_007_041_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","22","4847","narv_cockerellFlorissant_007_041_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~22~147577","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_007_041_001.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from Arthur Hollick to Theodore Cockerell","Hollick, Charles Arthur, 1857-1933, author","http://id.loc.gov/authorities/names/n87130000","","","","","","","","","","","","","","","","","","","","","","Box 8, Folder 45.","","","","","1907 January 2","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/9z2s118634sn","narv_cockerellFlorissant_008_045_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","23","4847","narv_cockerellFlorissant_008_045_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~23~147575","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_008_045_001.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from Arthur Hollick to Theodore Cockerell","Hollick, Charles Arthur, 1857-1933, author","http://id.loc.gov/authorities/names/n87130000","","","","","","","","","","","","","","","","","","","","","","Box 8, Folder 45.","","","","","1909 May 30","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/fg164s54x6v6","narv_cockerellFlorissant_008_045_003.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","24","4847","narv_cockerellFlorissant_008_045_003.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~24~147573","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_008_045_003.pdf"
"Theodore Dru Alison Cockerell Papers","Note from Arthur Hollick to unidentified recipient","Hollick, Charles Arthur, 1857-1933, author","http://id.loc.gov/authorities/names/n87130000","","","","","","","","","","","","","","","","","","","","","","Box 8, Folder 45.","","","","","Undated (probably circa 1907-1909)","","Text","http://purl.org/dc/dcmitype/Text","notes","http://vocab.getty.edu/aat/300027200","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/h3297s28686t","narv_cockerellFlorissant_008_045_004.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","25","4847","narv_cockerellFlorissant_008_045_004.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~25~147571","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_008_045_004.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from E. O. Hovey to Theodore Cockerell","Hovey, Edmund Otis, 1862-1924, author","http://id.loc.gov/authorities/names/nr2005008948","","","","","","","","","","","","","","","","","","","","","","Box 8, Folder 58.","","","","","1911 April 1","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/1c0c0153k0ns","narv_cockerellFlorissant_008_058_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","26","4847","narv_cockerellFlorissant_008_058_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~26~147569","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_008_058_001.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from E. O. Hovey to Theodore Cockerell","Hovey, Edmund Otis, 1862-1924, author","http://id.loc.gov/authorities/names/nr2005008948","","","","","","","","","","","","","","","","","","","","","","Box 8, Folder 58.","","","","","1911 July 25","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/ww281h44w69v","narv_cockerellFlorissant_008_058_002.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","27","4847","narv_cockerellFlorissant_008_058_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~27~147567","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_008_058_002.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from G. W. Kirkaldy to Theodore Cockerell","Kirkaldy, G. W., author","","","","","","","","","","","","","","","","","","","","","","","Box 10, Folder 6.","","","","","1909 November 14","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/8c690494h9xs","narv_cockerellFlorissant_010_006_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","28","4847","narv_cockerellFlorissant_010_006_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~28~147565","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_010_006_001.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from H. D. MacGinitie to Theodore Cockerell","MacGinitie, H. D. (Harry Dunlap), 1896- , author","http://id.loc.gov/authorities/names/n88603211","","","","","","","","","","","","","","","","","","","","","","Box 11, Folder 11.","","","","","Undated","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/fc1z3k4582zv","narv_cockerellFlorissant_011_011_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","29","4847","narv_cockerellFlorissant_011_011_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~29~147563","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_011_011_001.pdf"
